env_group,algorithm,threads,thread_region,assembly_ms,speedup,efficiency,status,skip_reason,diagnostics,physical_cores,logical_cores,cpu_model,omp_dynamic,omp_proc_bind,omp_places,extra_memory_bytes,rel_l2
default,cpu_row_owner,29,oversubscription_region,156.7969297,4.56591745,0.1574454293,PASS,,"Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,1924445952.0,0.0
default,cpu_graph_coloring,29,oversubscription_region,222.4212143,3.218765977,0.1109919303,PASS,,"Greedy first-fit element coloring, colors=50",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,8909472.0,1.225939172e-16
default,cpu_atomic,30,oversubscription_region,167.2213827,4.281281651,0.1427093884,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,0.0,1.470614643e-16
default,cpu_private_csr,30,oversubscription_region,618.020869,1.158410457,0.0386136819,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,6600528000.0,1.377847214e-16
default,cpu_row_owner,30,oversubscription_region,158.981217,4.503185036,0.1501061679,PASS,,"Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,1924445952.0,0.0
default,cpu_graph_coloring,30,oversubscription_region,220.846157,3.241721962,0.1080573987,PASS,,"Greedy first-fit element coloring, colors=50",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,8909472.0,1.225939172e-16
default,cpu_atomic,31,oversubscription_region,159.007764,4.50243321,0.145239781,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,0.0,1.534246046e-16
default,cpu_private_csr,31,oversubscription_region,638.6674173,1.120961893,0.03616006107,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,6820545600.0,1.390511224e-16
default,cpu_row_owner,31,oversubscription_region,164.1605773,4.361106966,0.1406808699,PASS,,"Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,1924445952.0,0.0
default,cpu_graph_coloring,31,oversubscription_region,225.837272,3.170078309,0.1022605906,PASS,,"Greedy first-fit element coloring, colors=50",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,8909472.0,1.225939172e-16
default,cpu_atomic,32,oversubscription_region,155.9374343,4.591083856,0.1434713705,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,0.0,1.495243455e-16
default,cpu_private_csr,32,oversubscription_region,650.6166697,1.100374261,0.03438669567,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,7040563200.0,1.391037266e-16
default,cpu_row_owner,32,oversubscription_region,152.9119277,4.681922779,0.1463100868,PASS,,"Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,1924445952.0,0.0
default,cpu_graph_coloring,32,oversubscription_region,219.753325,3.257843026,0.1018075946,PASS,,"Greedy first-fit element coloring, colors=50",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,8909472.0,1.225939172e-16
default,cpu_atomic,33,oversubscription_region,156.7240857,4.568039649,0.1384254439,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,0.0,1.53745932e-16
default,cpu_private_csr,33,oversubscription_region,664.154275,1.077945086,0.03266500262,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,7260580800.0,1.394639771e-16
default,cpu_row_owner,33,oversubscription_region,157.3629883,4.549493149,0.1378634288,PASS,,"Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,1924445952.0,0.0
